claim_id,claimant_name,claim_amount,claim_date,claim_status,policy_number,incident_date,claim_description,claim_type,adjuster_name,settlement_amount,settlement_date,coverage_type,deductible_amount,payment_method,Vehicle_ID,customer_id,LocationID
 CLM-5222  ,Megen Ridsdole,Euro,7/29/2021,denied,25646,2/8/2020,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.

Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.

Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",auto,Charo McCawley,Yuan Renminbi,6/26/2021,collision,Baht,check, VEH-7811  , CUS-7079  , LOC-9263  
 CLM-8998  ,Aubrette Ghion,Euro,11/22/2020,approved,99507,6/3/2020,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.

Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.

Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",auto,Bertrando Stonelake,Rupiah,4/17/2021,collision,Zloty,direct deposit, VEH-7515  , CUS-6324  , LOC-3624  
 CLM-8253  ,Gipsy Kunkel,Franc,12/13/2021,pending,43901,6/13/2021,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",home,Everard Morritt,Lev,6/21/2020,comprehensive,Real,check, VEH-6523  , CUS-1536  , LOC-8203  
 CLM-3052  ,Elyn Stanfield,Rupiah,10/29/2021,denied,10179,4/27/2021,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.

Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.

Sed ante. Vivamus tortor. Duis mattis egestas metus.",home,Mari Verma,Pound,2/14/2020,comprehensive,Yuan Renminbi,credit card, VEH-1842  , CUS-1370  , LOC-7686  
 CLM-5836  ,Nerita Orrum,Yuan Renminbi,3/18/2020,approved,42131,1/15/2021,"Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.

In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",home,Sonnie Roger,Dollar,12/25/2020,collision,Won,check, VEH-5371  , CUS-9609  , LOC-8729  
 CLM-0558  ,Noel Dries,Krone,9/3/2020,approved,34880,3/10/2021,"Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.

Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",health,Rose Doone,Baht,4/18/2020,collision,Yuan Renminbi,credit card, VEH-2717  , CUS-2936  , LOC-7236  
 CLM-2960  ,Evie Polycote,Yuan Renminbi,12/30/2021,pending,37103,4/22/2019,"Phasellus in felis. Donec semper sapien a libero. Nam dui.

Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.

Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.",auto,Claudell Van Der Straaten,Rupee,3/27/2020,collision,Franc,direct deposit, VEH-4468  , CUS-7995  , LOC-2580  
 CLM-4587  ,Hanson Suckling,Krona,5/21/2021,approved,74902,1/21/2020,"Sed ante. Vivamus tortor. Duis mattis egestas metus.

Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",home,Remus Banfield,Yuan Renminbi,11/4/2021,liability,Yuan Renminbi,check, VEH-9021  , CUS-4120  , LOC-0427  
 CLM-1349  ,Brett Orgill,Peso,5/24/2021,denied,83997,3/18/2020,"In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.

Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.",health,Bess Rickword,Euro,4/11/2021,comprehensive,Yuan Renminbi,credit card, VEH-2109  , CUS-6582  , LOC-6652  
 CLM-3133  ,Koenraad Clowser,Birr,6/19/2020,approved,45271,2/17/2020,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",home,Cob Atwool,Yuan Renminbi,7/5/2020,comprehensive,Peso,direct deposit, VEH-0660  , CUS-4296  , LOC-5727  
 CLM-5830  ,Gard Gaddesby,Peso,2/28/2021,approved,96242,7/27/2020,"In congue. Etiam justo. Etiam pretium iaculis justo.

In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.",health,Godwin Ladlow,Krona,6/28/2021,comprehensive,Marka,direct deposit, VEH-2276  , CUS-3001  , LOC-8235  
 CLM-6044  ,Klaus de Marco,Franc,11/30/2021,denied,23498,9/8/2020,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.

Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.

Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",auto,Griz Dodimead,Euro,6/10/2020,collision,Franc,credit card, VEH-0469  , CUS-4124  , LOC-2205  
 CLM-2813  ,Durant Djuricic,Euro,4/11/2020,pending,66007,10/28/2021,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.

Phasellus in felis. Donec semper sapien a libero. Nam dui.",home,Tamiko Kornel,Rupiah,4/7/2020,comprehensive,Euro,credit card, VEH-3377  , CUS-2881  , LOC-7075  
 CLM-3675  ,Cristiano Swendell,Yuan Renminbi,10/17/2020,denied,46387,3/3/2019,"Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.

Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.

Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",auto,Isahella Lagen,Sol,10/12/2021,liability,Peso,credit card, VEH-9718  , CUS-9298  , LOC-4856  
 CLM-6081  ,Loleta Olesen,Peso,11/16/2020,approved,63582,7/10/2019,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",auto,Rudy Messier,Ruble,4/8/2021,collision,Yen,direct deposit, VEH-1634  , CUS-9744  , LOC-3355  
 CLM-1852  ,Nikki Dransfield,Euro,9/6/2021,denied,12801,11/8/2021,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,auto,Maegan Rapa,Euro,1/26/2021,liability,Yuan Renminbi,check, VEH-7158  , CUS-9132  , LOC-7446  
 CLM-7403  ,Genia O'Connell,Sol,11/8/2021,approved,26547,9/22/2020,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.

Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.",home,Timothea Fontelles,Rupee,6/2/2020,comprehensive,Rupiah,check, VEH-8582  , CUS-9294  , LOC-0950  
 CLM-0824  ,Rubi Rodgier,Zloty,2/23/2021,denied,94479,8/22/2019,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.

Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.",auto,Dacey Cordet,Tenge,9/8/2020,liability,Zloty,check, VEH-8068  , CUS-2751  , LOC-9924  
 CLM-2217  ,Say Beaumont,Yuan Renminbi,2/9/2020,pending,40020,10/10/2020,"Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.

Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.",auto,Fina Greeding,Peso,9/19/2020,comprehensive,Real,credit card, VEH-3844  , CUS-0231  , LOC-3127  
 CLM-2265  ,Bastian Frend,Rand,3/18/2021,approved,35711,8/3/2020,"Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.

Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.

Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",home,Shanon Curton,Zloty,8/25/2021,liability,Cedi,check, VEH-7182  , CUS-7017  , LOC-8444  
 CLM-1582  ,Dur McVeagh,Rupiah,7/31/2021,pending,74600,10/15/2021,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.

Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.

Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",auto,Jeana Debenham,Rupiah,10/5/2021,collision,Tugrik,direct deposit, VEH-7994  , CUS-5231  , LOC-3291  
 CLM-6086  ,Joachim Errichiello,Yuan Renminbi,6/5/2020,denied,71097,12/30/2019,"Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.

Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",auto,Alexandros Rawnsley,Euro,7/15/2021,liability,Peso,check, VEH-0489  , CUS-9716  , LOC-9405  
 CLM-6222  ,Nanete Jurasek,Yuan Renminbi,12/17/2020,approved,99069,12/24/2020,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,health,Noak Mussotti,Naira,4/22/2021,comprehensive,Hryvnia,direct deposit, VEH-8746  , CUS-7283  , LOC-4043  
 CLM-1177  ,Clare Ochterlonie,Lev,2/7/2020,pending,36266,1/31/2021,Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.,home,Malvina Asher,Euro,5/25/2021,collision,Dollar,check, VEH-6789  , CUS-0962  , LOC-8810  
 CLM-5560  ,Anallese Stanley,Yuan Renminbi,12/5/2020,denied,85669,9/29/2020,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",health,Freddie Harriss,Baht,12/3/2020,comprehensive,Shekel,credit card, VEH-8029  , CUS-8948  , LOC-6711  
 CLM-4198  ,Shane Baskeyfied,Krona,12/10/2021,pending,89551,9/23/2020,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",health,Antonia D'Ambrogio,Peso,6/22/2021,liability,Yuan Renminbi,credit card, VEH-7326  , CUS-3018  , LOC-7239  
 CLM-3992  ,Allison Bilborough,Lempira,3/27/2021,pending,99947,3/10/2021,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.

Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.

Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",auto,Holly Bremeyer,Sol,5/1/2021,comprehensive,Dirham,direct deposit, VEH-2488  , CUS-0166  , LOC-1758  
 CLM-6859  ,Emiline De Mattia,Yuan Renminbi,5/20/2020,pending,40351,5/12/2019,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,health,Isaak Monksfield,Euro,10/22/2020,collision,Rupee,check, VEH-6622  , CUS-3260  , LOC-0394  
 CLM-4218  ,Jorie Larkcum,Yuan Renminbi,11/22/2021,approved,15055,9/1/2019,"Fusce consequat. Nulla nisl. Nunc nisl.

Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.

In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",health,Walsh Bucknall,Yuan Renminbi,2/22/2021,liability,Ringgit,check, VEH-8006  , CUS-5031  , LOC-9912  
 CLM-4273  ,Cory Dreghorn,Rupiah,6/13/2021,approved,55497,8/26/2019,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.

Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.",home,Locke Trowl,Hryvnia,6/29/2021,collision,Yen,credit card, VEH-6786  , CUS-3819  , LOC-4600  
 CLM-0633  ,Shoshanna Lawty,Yuan Renminbi,10/26/2021,pending,91731,10/28/2020,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.

Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",health,Fremont Geffe,Yuan Renminbi,11/21/2021,comprehensive,Yuan Renminbi,direct deposit, VEH-6727  , CUS-2529  , LOC-8695  
 CLM-1587  ,Melantha Moiser,Yuan Renminbi,3/5/2020,denied,56789,4/1/2019,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",auto,Shay Seward,Ruble,11/12/2020,liability,Peso,credit card, VEH-2006  , CUS-1194  , LOC-5414  
 CLM-5032  ,Reg Janning,Tenge,1/8/2021,approved,75485,9/13/2020,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",home,Sissie Sorton,Tenge,6/18/2020,liability,Tenge,credit card, VEH-8354  , CUS-3285  , LOC-4064  
 CLM-2726  ,Minny Worwood,Yuan Renminbi,1/24/2021,denied,28590,7/18/2021,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.

Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.

Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",home,Reid Gambrell,Tugrik,8/17/2020,comprehensive,Balboa,check, VEH-2200  , CUS-2323  , LOC-7673  
 CLM-6833  ,Chrissie Wonter,Yuan Renminbi,10/25/2021,approved,72370,7/27/2021,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.

Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",health,Ernestus Teresse,Won,6/24/2020,collision,Dollar,check, VEH-0533  , CUS-6820  , LOC-9303  
 CLM-0759  ,Prudi Garces,Yuan Renminbi,5/9/2020,denied,60033,7/23/2019,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.

Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.",health,Christa Speer,Krona,10/20/2020,liability,Yuan Renminbi,direct deposit, VEH-6793  , CUS-6156  , LOC-0579  
 CLM-7401  ,Alf Mountjoy,Yuan Renminbi,4/1/2021,pending,79958,12/1/2019,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.

Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.

Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",home,Hermie Capaldo,Peso,2/27/2020,collision,Euro,check, VEH-8161  , CUS-7975  , LOC-1857  
 CLM-7009  ,Larine Sherebrooke,Euro,8/25/2020,approved,93560,11/12/2021,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",auto,Bonnee Patnelli,Krona,11/4/2021,comprehensive,Euro,check, VEH-4922  , CUS-7948  , LOC-8603  
 CLM-0704  ,Willem Craister,Yuan Renminbi,7/4/2020,denied,39023,6/17/2020,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.

Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",auto,Phaedra Ettery,Dong,1/22/2021,comprehensive,Ruble,check, VEH-5116  , CUS-8251  , LOC-9791  
 CLM-6032  ,Amelita Newbatt,Manat,4/13/2021,approved,53493,9/12/2021,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.

Phasellus in felis. Donec semper sapien a libero. Nam dui.",auto,Timmy Cicccitti,Hryvnia,10/16/2020,comprehensive,Hryvnia,direct deposit, VEH-8038  , CUS-3798  , LOC-4130  
 CLM-7482  ,Amalea Darwent,Won,12/28/2021,pending,77903,3/13/2019,"Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.

Sed ante. Vivamus tortor. Duis mattis egestas metus.",auto,Parrnell Ingilson,Peso,1/6/2021,comprehensive,Euro,direct deposit, VEH-5447  , CUS-2305  , LOC-3053  
 CLM-0309  ,Arv Orteau,Pula,8/26/2020,approved,26228,3/5/2021,"In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.

Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.",auto,Lilli Jahnke,Real,1/24/2021,comprehensive,Ruble,direct deposit, VEH-7382  , CUS-5390  , LOC-4690  
 CLM-7058  ,Demeter Yeude,Ruble,2/1/2020,denied,44938,7/2/2021,Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.,home,Laurence Russam,Bolivar,12/27/2021,liability,Koruna,credit card, VEH-7015  , CUS-4045  , LOC-1900  
 CLM-0002  ,Forest Carhart,Hryvnia,3/3/2020,denied,73135,8/13/2021,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.

Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.",health,Jolene Digman,Yuan Renminbi,6/14/2020,collision,Ruble,credit card, VEH-2985  , CUS-5648  , LOC-8030  
 CLM-2896  ,Dorelia Wortt,Yen,6/4/2021,approved,50763,11/2/2019,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.

In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",home,Beckie Sturley,Som,2/28/2020,comprehensive,Yuan Renminbi,direct deposit, VEH-9813  , CUS-8768  , LOC-1110  
 CLM-0779  ,Nady Lawranson,Peso,5/21/2021,denied,55127,5/13/2020,"Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.

Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",auto,Allister Brandrick,Peso,2/28/2021,comprehensive,Yuan Renminbi,check, VEH-4640  , CUS-8912  , LOC-2450  
